平成２９年,患者調査,平成２９年１０月,千人
下巻第２表　推計外来患者数（患者住所地），都道府県・外来（初診－再来）×傷病分類×病院－一般診療所別
注：（１）　病院－一般診療所の総数には、歯科診療所を含む。
注：（２）　全国には、住所不詳を含む。
,全国,,,北海道,,,青森,,,岩手,,,宮城,,,秋田,,,山形,,,福島,,,茨城,,,栃木,,,群馬,,,埼玉,,,千葉,,,東京,,,神奈川,,,新潟,,,富山,,,石川,,,福井,,,山梨,,,長野,,,岐阜,,,静岡,,,愛知,,,三重,,,滋賀,,,京都,,,大阪,,,兵庫,,,奈良,,,和歌山,,,鳥取,,,島根,,,岡山,,,広島,,,山口,,,徳島,,,香川,,,愛媛,,,高知,,,福岡,,,佐賀,,,長崎,,,熊本,,,大分,,,宮崎,,,鹿児島,,,沖縄,,
　（悪性新生物＜腫瘍＞）（再掲）,157.1,14.4,142.6,6.6,0.7,5.9,2.0,0.2,1.9,2.1,0.3,1.8,2.5,0.3,2.2,1.6,0.1,1.4,1.8,0.2,1.7,1.9,0.2,1.7,3.1,0.3,2.8,2.6,0.2,2.4,2.0,0.2,1.9,7.9,0.7,7.2,6.6,0.8,5.8,15.3,1.3,14.0,11.1,0.9,10.3,2.8,0.3,2.6,1.6,0.1,1.5,1.4,0.1,1.3,1.0,0.1,0.9,1.2,0.1,1.1,3.2,0.3,2.9,2.5,0.2,2.3,4.2,0.3,3.9,9.3,0.9,8.4,2.1,0.2,1.9,1.9,0.2,1.7,3.3,0.2,3.1,11.9,0.9,11.0,9.1,0.7,8.5,1.7,0.1,1.6,1.3,0.1,1.2,0.9,0.1,0.8,1.1,0.1,1.0,2.1,0.3,1.9,3.8,0.5,3.3,1.8,0.1,1.7,1.0,0.1,0.8,1.4,0.2,1.2,1.7,0.2,1.5,0.8,0.1,0.7,6.7,0.6,6.2,1.2,0.1,1.1,1.8,0.2,1.7,1.4,0.1,1.3,1.0,0.1,0.9,1.2,0.1,1.0,1.4,0.2,1.2,1.2,0.1,1.1
　胃の悪性新生物＜腫瘍＞（再掲）,15.8,1.8,14.0,0.6,0.1,0.5,0.2,0.0,0.2,0.2,0.0,0.2,0.3,0.1,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.9,0.1,0.8,0.8,0.0,0.7,1.4,0.2,1.2,1.1,0.1,1.0,0.5,0.0,0.4,0.2,0.0,0.1,0.2,0.0,0.2,0.1,-,0.1,0.1,0.0,0.1,0.4,0.1,0.4,0.3,0.0,0.2,0.3,0.0,0.3,1.0,0.1,0.8,0.2,0.0,0.2,0.2,0.0,0.2,0.3,0.0,0.3,1.2,0.1,1.1,0.9,0.1,0.8,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.2,0.3,0.1,0.3,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.5,0.1,0.5,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.1,-,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0
　結腸及び直腸の悪性新生物＜腫瘍＞（再掲）,24.6,2.5,22.2,1.0,0.1,0.9,0.4,0.0,0.3,0.3,0.0,0.3,0.4,0.1,0.4,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.1,0.2,0.5,0.1,0.4,0.3,0.0,0.3,0.4,0.0,0.3,1.1,0.1,1.0,1.0,0.1,0.9,2.8,0.2,2.6,1.5,0.1,1.4,0.5,0.1,0.5,0.2,0.0,0.2,0.2,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.7,0.1,0.6,0.5,0.1,0.4,0.8,0.1,0.7,1.7,0.2,1.5,0.4,0.0,0.3,0.3,0.0,0.3,0.5,0.1,0.4,1.6,0.2,1.5,1.5,0.1,1.4,0.2,0.0,0.2,0.3,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.1,0.3,0.0,0.3,0.5,0.1,0.5,0.3,0.0,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.9,0.1,0.8,0.2,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2
　気管，気管支及び肺の悪性新生物＜腫瘍＞（再掲）,15.2,1.8,13.4,0.6,0.1,0.5,0.2,0.0,0.2,0.3,0.0,0.2,0.3,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.3,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.6,0.1,0.6,0.6,0.1,0.5,1.4,0.2,1.1,1.1,0.1,1.0,0.3,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.3,0.2,0.0,0.2,0.4,0.0,0.4,1.0,0.1,0.8,0.4,0.0,0.3,0.2,0.0,0.1,0.3,0.0,0.3,1.3,0.1,1.1,0.5,0.0,0.5,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.4,0.1,0.4,0.2,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.8,0.1,0.7,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.3,0.1,0.2,0.1,0.0,0.1
Ⅲ　血液及び造血器の疾患並びに免疫機構の障害,10.8,1.3,9.5,0.6,0.1,0.5,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.1,0.6,0.1,0.5,0.5,0.1,0.4,1.2,0.2,1.1,0.7,0.1,0.6,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.7,0.1,0.6,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.7,0.1,0.6,0.4,0.1,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1
Ⅳ　内分泌，栄養及び代謝疾患,120.8,6.6,114.2,7.5,0.5,7.0,1.4,0.1,1.3,1.5,0.1,1.4,2.1,0.1,2.0,1.3,0.0,1.3,1.1,0.1,1.0,1.5,0.1,1.4,2.1,0.1,2.0,1.7,0.1,1.7,1.5,0.1,1.5,6.1,0.4,5.6,6.0,0.3,5.7,11.1,0.7,10.4,6.9,0.4,6.5,1.9,0.1,1.8,1.2,0.1,1.2,1.5,0.1,1.4,0.9,0.0,0.9,0.9,0.0,0.9,2.6,0.1,2.5,2.2,0.1,2.1,2.7,0.2,2.5,5.3,0.3,5.0,1.5,0.0,1.4,1.3,0.1,1.2,2.6,0.1,2.5,7.8,0.5,7.4,5.6,0.3,5.3,1.2,0.1,1.2,1.0,0.0,0.9,0.7,0.0,0.7,0.8,0.1,0.7,2.3,0.1,2.2,2.7,0.2,2.5,1.6,0.0,1.5,0.9,0.0,0.9,1.2,0.1,1.1,1.9,0.1,1.8,1.0,0.0,1.0,4.8,0.3,4.5,1.0,0.0,1.0,1.5,0.0,1.4,1.8,0.1,1.8,1.5,0.1,1.5,1.2,0.1,1.1,1.8,0.1,1.7,1.4,0.1,1.3
　甲状腺障害（再掲）,12.9,1.4,11.5,0.8,0.1,0.7,0.2,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.7,0.0,0.6,0.6,0.1,0.6,1.1,0.1,1.0,0.9,0.1,0.8,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.3,0.3,0.0,0.3,0.4,0.1,0.3,0.6,0.1,0.6,0.1,0.0,0.1,0.2,0.0,0.2,0.3,0.0,0.3,0.8,0.1,0.7,0.4,0.0,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.2,0.3,0.1,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.6,0.1,0.5,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2
　糖尿病（再掲）,75.9,2.7,73.1,4.4,0.2,4.2,0.9,0.0,0.9,1.1,0.0,1.0,1.3,0.0,1.3,0.8,0.0,0.8,0.7,0.0,0.6,1.0,0.0,1.0,1.3,0.1,1.2,1.2,0.0,1.1,1.0,0.0,1.0,3.8,0.2,3.5,3.8,0.1,3.7,7.0,0.4,6.7,4.4,0.2,4.3,1.1,0.1,1.1,0.8,0.0,0.8,0.9,0.0,0.9,0.6,0.0,0.6,0.5,0.0,0.5,1.7,0.1,1.6,1.2,0.0,1.2,1.7,0.1,1.6,3.1,0.1,3.0,1.0,0.0,0.9,0.8,0.0,0.8,1.6,0.0,1.6,5.0,0.2,4.8,3.8,0.1,3.6,0.7,0.0,0.7,0.7,0.0,0.6,0.5,0.0,0.5,0.4,0.0,0.4,1.5,0.0,1.4,1.8,0.1,1.7,1.1,0.0,1.0,0.6,0.0,0.6,0.8,0.0,0.7,1.1,0.0,1.1,0.6,0.0,0.6,3.1,0.1,3.0,0.6,0.0,0.5,1.0,0.0,0.9,1.3,0.0,1.2,0.9,0.0,0.9,0.6,0.0,0.6,1.2,0.0,1.2,0.7,0.0,0.7
Ⅴ　精神及び行動の障害,108.1,4.9,103.2,6.2,0.7,5.6,2.2,0.0,2.2,1.4,0.0,1.3,1.5,0.0,1.5,1.3,0.0,1.3,1.3,0.0,1.3,2.1,0.1,2.0,2.5,0.1,2.4,1.7,0.0,1.7,1.5,0.1,1.4,3.8,0.1,3.7,3.5,0.3,3.2,8.0,0.4,7.6,5.6,0.3,5.3,2.3,0.1,2.2,1.3,0.0,1.3,1.2,0.3,1.0,1.3,0.1,1.3,1.0,0.0,1.0,1.9,0.1,1.9,1.4,0.1,1.4,2.0,0.1,2.0,6.2,0.3,5.9,1.8,0.1,1.7,0.8,0.0,0.8,1.8,0.1,1.7,5.3,0.3,5.1,2.4,0.1,2.3,0.9,0.0,0.9,0.9,0.0,0.9,1.0,0.1,0.9,1.0,0.0,0.9,2.2,0.1,2.1,2.3,0.1,2.2,1.7,0.2,1.6,0.6,0.0,0.5,1.3,0.0,1.2,1.5,0.0,1.5,0.9,0.0,0.9,6.7,0.1,6.6,1.5,0.0,1.5,1.7,0.1,1.7,2.6,0.1,2.6,1.5,0.0,1.4,1.1,0.0,1.1,2.4,0.1,2.4,2.2,0.1,2.2
　統合失調症，統合失調症型障害及び妄想性障害（再掲）,39.9,0.9,39.0,2.1,0.2,1.9,1.1,0.0,1.0,0.7,0.0,0.6,0.5,-,0.5,0.5,0.0,0.5,0.4,0.0,0.4,0.8,0.0,0.8,1.1,0.0,1.1,0.6,-,0.6,0.7,0.0,0.7,1.2,0.0,1.2,1.3,0.0,1.3,2.8,0.1,2.7,2.2,0.1,2.2,0.8,-,0.8,0.4,0.0,0.4,0.3,0.1,0.2,0.3,0.0,0.3,0.5,0.0,0.5,0.7,0.0,0.6,0.5,0.0,0.5,0.8,0.0,0.8,2.2,0.0,2.1,0.6,-,0.6,0.2,-,0.2,0.6,0.0,0.6,1.8,0.0,1.8,0.9,0.0,0.9,0.3,0.0,0.3,0.3,-,0.3,0.4,0.0,0.3,0.3,0.0,0.3,0.6,0.0,0.6,1.0,0.0,0.9,0.8,0.1,0.8,0.2,0.0,0.2,0.5,-,0.5,0.6,0.0,0.6,0.4,-,0.4,2.5,-,2.5,0.6,-,0.6,0.6,0.0,0.6,1.0,0.0,1.0,0.6,0.0,0.6,0.4,0.0,0.4,1.0,0.0,1.0,1.2,0.0,1.2
　気分［感情］障害（躁うつ病を含む）（再掲）,27.2,1.1,26.2,2.1,0.2,1.9,0.5,0.0,0.5,0.3,0.0,0.3,0.4,0.0,0.4,0.3,-,0.3,0.5,0.0,0.5,0.6,0.0,0.5,0.7,0.0,0.6,0.5,0.0,0.5,0.4,0.0,0.4,0.9,0.0,0.9,1.0,0.1,0.9,2.1,0.1,2.0,1.2,0.1,1.2,0.6,0.0,0.6,0.2,-,0.2,0.4,0.1,0.3,0.4,0.0,0.4,0.2,-,0.2,0.5,0.0,0.5,0.3,0.0,0.3,0.5,0.0,0.5,1.8,0.1,1.8,0.4,0.0,0.4,0.3,0.0,0.3,0.4,0.0,0.4,1.2,0.0,1.2,0.5,0.0,0.5,0.2,0.0,0.2,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.2,0.4,0.0,0.4,0.5,0.0,0.5,0.4,0.0,0.3,0.1,-,0.1,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.2,1.8,0.0,1.8,0.5,-,0.5,0.4,0.0,0.4,0.8,0.0,0.8,0.3,0.0,0.3,0.3,0.0,0.2,0.6,0.0,0.6,0.4,0.0,0.4
　神経症性障害，ストレス関連障害及び身体表現性障害（再掲）,15.7,1.2,14.5,0.9,0.1,0.8,0.3,0.0,0.3,0.1,0.0,0.1,0.3,-,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.6,0.7,0.1,0.6,1.3,0.1,1.2,0.9,0.1,0.8,0.3,0.0,0.3,0.2,-,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.3,0.0,0.2,0.2,0.0,0.1,0.3,0.0,0.2,0.9,0.1,0.8,0.2,0.0,0.2,0.1,0.0,0.1,0.3,0.0,0.3,0.9,0.1,0.8,0.5,0.0,0.5,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.4,0.3,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,1.1,0.1,1.1,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2
Ⅵ　神経系の疾患,67.6,5.4,62.2,3.7,0.4,3.2,0.9,0.0,0.8,0.7,0.0,0.7,1.7,0.2,1.5,0.9,0.0,0.9,0.6,0.1,0.5,1.1,0.1,1.0,1.3,0.1,1.2,1.0,0.0,0.9,0.9,0.1,0.8,3.1,0.3,2.8,2.4,0.2,2.1,5.4,0.4,5.1,3.4,0.2,3.2,2.4,0.2,2.2,0.9,0.1,0.8,0.8,0.1,0.7,0.6,0.0,0.6,0.5,0.1,0.5,1.0,0.1,0.9,1.1,0.1,1.0,1.5,0.1,1.4,3.3,0.3,3.0,0.9,0.1,0.9,0.7,0.1,0.7,1.7,0.1,1.6,3.5,0.4,3.1,2.5,0.1,2.4,0.8,0.1,0.7,0.6,0.0,0.6,0.5,0.0,0.4,0.5,0.0,0.5,1.3,0.1,1.1,1.4,0.1,1.3,0.8,0.1,0.7,0.8,0.1,0.7,0.8,0.0,0.7,0.9,0.1,0.9,0.6,0.1,0.6,3.3,0.2,3.1,0.8,0.0,0.8,0.9,0.1,0.8,1.1,0.1,1.0,0.9,0.1,0.8,0.7,0.1,0.7,1.3,0.1,1.2,1.0,0.0,0.9
Ⅶ　眼及び付属器の疾患,61.5,8.3,53.2,5.0,1.0,4.0,0.6,0.1,0.5,0.8,0.1,0.7,1.1,0.1,1.0,0.6,0.0,0.5,0.5,0.0,0.5,0.8,0.1,0.6,1.2,0.1,1.1,0.8,0.1,0.7,0.4,0.0,0.3,2.5,0.4,2.1,2.9,0.5,2.4,5.3,0.7,4.6,4.1,0.5,3.6,1.2,0.2,1.0,0.8,0.1,0.7,0.7,0.1,0.6,0.4,0.1,0.3,0.5,0.1,0.4,1.1,0.1,1.0,1.0,0.1,1.0,1.0,0.1,0.9,2.4,0.3,2.1,0.5,0.0,0.5,0.8,0.1,0.7,1.7,0.2,1.5,3.5,0.4,3.1,4.8,0.8,4.0,0.6,0.1,0.5,0.7,0.1,0.6,0.2,0.0,0.2,0.4,0.0,0.4,0.8,0.1,0.7,1.5,0.2,1.3,0.8,0.0,0.8,0.5,0.0,0.4,0.8,0.1,0.7,0.7,0.1,0.6,0.3,0.0,0.2,3.9,0.4,3.5,0.2,0.0,0.2,0.5,0.1,0.4,0.5,0.1,0.4,0.4,0.1,0.3,0.6,0.1,0.5,0.4,0.1,0.4,0.5,0.1,0.4
　白内障（再掲）,17.2,2.6,14.6,1.2,0.3,0.9,0.2,0.0,0.1,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.8,0.1,0.7,1.0,0.2,0.8,1.8,0.2,1.6,1.4,0.2,1.2,0.3,0.0,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.3,0.3,0.0,0.2,0.4,0.0,0.3,0.6,0.0,0.5,0.1,0.0,0.1,0.3,0.0,0.2,0.4,0.0,0.4,1.3,0.2,1.1,1.4,0.3,1.1,0.2,0.0,0.2,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.1,0.2,0.3,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.7,0.2,0.5,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1
Ⅷ　耳及び乳様突起の疾患,14.4,3.2,11.3,0.5,0.1,0.4,0.1,0.0,0.1,0.2,0.0,0.1,0.3,0.1,0.2,0.3,0.0,0.2,0.1,0.0,0.1,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.6,0.1,0.5,0.7,0.2,0.5,1.3,0.2,1.1,1.1,0.2,0.9,0.3,0.1,0.2,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.3,0.0,0.3,0.3,0.0,0.2,0.6,0.1,0.4,0.8,0.2,0.7,0.2,0.0,0.2,0.2,0.0,0.2,0.3,0.1,0.3,0.9,0.2,0.7,0.6,0.1,0.5,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.2,0.3,0.1,0.3,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.1,0.5,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1
Ⅸ　循環器系の疾患,221.3,15.4,205.9,15.1,1.1,14.0,2.5,0.1,2.3,2.1,0.2,2.0,4.2,0.3,3.9,2.6,0.1,2.5,1.6,0.1,1.5,3.7,0.3,3.4,5.7,0.4,5.3,2.7,0.3,2.4,2.8,0.2,2.6,13.7,1.1,12.6,10.4,0.6,9.8,17.0,1.3,15.7,10.9,0.8,10.1,3.7,0.3,3.4,2.2,0.2,2.1,1.9,0.1,1.8,1.6,0.1,1.5,1.8,0.1,1.7,4.2,0.3,3.9,3.7,0.3,3.5,4.4,0.3,4.0,10.1,0.8,9.3,2.4,0.2,2.3,2.1,0.2,1.9,4.2,0.3,4.0,13.0,1.0,12.0,9.8,0.7,9.1,2.5,0.2,2.3,1.9,0.1,1.7,1.0,0.1,0.9,1.0,0.1,0.9,3.6,0.3,3.3,5.3,0.6,4.8,2.7,0.2,2.5,2.4,0.1,2.3,2.5,0.1,2.4,3.4,0.2,3.2,2.9,0.1,2.7,8.8,0.6,8.1,2.3,0.1,2.1,2.9,0.1,2.8,3.8,0.2,3.6,2.9,0.2,2.7,3.2,0.2,3.0,4.8,0.2,4.6,2.6,0.1,2.5
　高血圧性疾患（再掲）,99.2,2.9,96.3,7.1,0.3,6.8,1.1,0.0,1.1,0.8,0.0,0.8,2.1,0.0,2.1,1.1,0.0,1.1,0.7,0.0,0.7,1.6,0.1,1.5,2.3,0.1,2.2,1.2,0.0,1.2,1.3,0.0,1.3,6.9,0.3,6.6,5.7,0.1,5.5,7.5,0.2,7.3,3.9,0.1,3.8,1.5,0.1,1.4,0.8,0.0,0.8,0.8,0.0,0.8,0.9,0.0,0.8,0.9,0.0,0.9,1.8,0.0,1.8,1.5,0.0,1.4,1.3,0.0,1.2,3.2,0.1,3.1,0.8,0.0,0.8,0.7,0.0,0.7,1.5,0.1,1.4,5.5,0.2,5.3,3.6,0.1,3.6,1.1,0.0,1.0,0.7,0.0,0.6,0.4,0.0,0.4,0.4,0.0,0.4,1.9,0.0,1.8,2.3,0.1,2.1,1.1,0.0,1.1,1.4,0.1,1.3,1.2,0.0,1.1,1.7,0.0,1.6,1.5,0.0,1.4,4.4,0.1,4.3,1.3,0.0,1.3,1.5,0.0,1.5,2.2,0.0,2.2,1.5,0.1,1.5,1.9,0.1,1.8,3.0,0.0,3.0,1.3,0.0,1.2
　（心疾患（高血圧性のものを除く））（再掲）,67.5,6.2,61.3,4.7,0.4,4.3,0.7,0.1,0.6,0.7,0.1,0.6,1.2,0.2,1.0,0.9,0.0,0.8,0.5,0.1,0.4,1.0,0.1,1.0,2.1,0.2,1.9,0.7,0.1,0.6,0.7,0.1,0.6,3.7,0.4,3.3,2.5,0.2,2.3,5.4,0.6,4.8,4.0,0.3,3.7,1.0,0.1,0.9,0.7,0.1,0.7,0.6,0.0,0.6,0.5,0.0,0.4,0.5,0.0,0.5,1.3,0.1,1.2,1.4,0.1,1.3,1.8,0.2,1.7,4.4,0.4,4.0,1.1,0.1,1.0,0.9,0.1,0.8,1.6,0.1,1.5,4.0,0.4,3.7,3.5,0.2,3.2,0.8,0.1,0.7,0.7,0.1,0.6,0.3,0.0,0.3,0.4,0.0,0.3,0.9,0.1,0.8,1.7,0.2,1.4,0.8,0.1,0.7,0.5,0.0,0.5,0.8,0.0,0.7,0.8,0.1,0.7,0.6,0.0,0.5,2.5,0.3,2.2,0.3,0.0,0.3,0.8,0.0,0.7,0.9,0.1,0.8,0.4,0.1,0.4,0.7,0.1,0.6,0.7,0.0,0.6,0.9,0.1,0.8
　虚血性心疾患（再掲）,27.4,2.3,25.1,2.2,0.2,2.0,0.2,0.0,0.2,0.2,0.0,0.2,0.4,0.1,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.5,0.0,0.4,0.9,0.1,0.8,0.3,0.0,0.2,0.3,0.0,0.3,1.5,0.2,1.4,1.1,0.1,1.0,2.0,0.2,1.8,1.7,0.1,1.6,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.2,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.4,0.7,0.0,0.6,0.8,0.1,0.7,1.9,0.2,1.7,0.4,0.0,0.4,0.4,0.0,0.4,0.7,0.0,0.6,1.6,0.2,1.4,1.5,0.1,1.5,0.4,0.0,0.4,0.3,0.0,0.2,0.1,-,0.1,0.1,0.0,0.1,0.3,0.1,0.2,0.5,0.0,0.4,0.3,0.0,0.3,0.2,0.0,0.2,0.3,0.0,0.3,0.4,0.0,0.3,0.2,0.0,0.2,1.1,0.1,1.0,0.1,0.0,0.1,0.3,0.0,0.3,0.3,0.0,0.3,0.2,0.0,0.2,0.3,0.0,0.2,0.3,0.0,0.3,0.4,0.0,0.3
　脳血管疾患（再掲）,41.2,4.4,36.8,2.6,0.3,2.3,0.5,0.0,0.4,0.5,0.0,0.5,0.7,0.1,0.6,0.5,0.1,0.4,0.4,0.0,0.3,0.8,0.1,0.8,1.1,0.1,1.0,0.5,0.1,0.4,0.5,0.0,0.5,2.4,0.3,2.1,1.7,0.2,1.5,3.0,0.3,2.7,2.1,0.2,1.9,0.9,0.1,0.9,0.5,0.1,0.4,0.4,0.0,0.3,0.2,0.0,0.2,0.4,0.0,0.3,0.9,0.1,0.8,0.6,0.1,0.5,0.8,0.1,0.8,1.8,0.2,1.6,0.4,0.0,0.4,0.4,0.1,0.3,0.8,0.1,0.8,2.6,0.3,2.3,2.1,0.3,1.8,0.4,0.0,0.4,0.4,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.2,0.5,0.1,0.5,1.1,0.1,0.9,0.6,0.0,0.5,0.5,0.0,0.4,0.5,0.0,0.4,0.8,0.1,0.7,0.7,0.1,0.7,1.3,0.2,1.1,0.5,0.0,0.4,0.4,0.0,0.4,0.5,0.0,0.4,0.8,0.1,0.8,0.4,0.0,0.4,0.9,0.1,0.9,0.3,0.0,0.2
Ⅹ　呼吸器系の疾患,81.1,23.1,58.0,4.8,1.5,3.3,0.8,0.2,0.6,1.1,0.3,0.8,1.3,0.3,1.0,1.0,0.3,0.8,0.6,0.2,0.5,1.1,0.4,0.7,2.4,0.9,1.5,1.1,0.2,0.9,1.0,0.3,0.7,4.8,1.7,3.2,4.5,1.8,2.7,7.5,2.3,5.2,4.7,1.2,3.5,1.6,0.4,1.2,0.7,0.1,0.5,1.1,0.3,0.8,0.7,0.1,0.6,0.6,0.2,0.4,1.6,0.6,1.0,1.2,0.3,0.9,1.7,0.4,1.3,4.0,0.9,3.1,0.8,0.2,0.7,0.9,0.2,0.6,1.7,0.5,1.2,5.5,1.3,4.2,2.9,0.6,2.3,0.7,0.1,0.6,0.6,0.2,0.4,0.4,0.1,0.3,0.4,0.1,0.3,2.1,0.6,1.6,1.7,0.5,1.2,0.7,0.2,0.6,0.8,0.3,0.5,0.9,0.3,0.6,1.1,0.3,0.9,0.7,0.2,0.5,2.5,0.6,1.8,0.7,0.2,0.5,0.9,0.3,0.6,1.1,0.2,0.9,1.1,0.4,0.7,0.8,0.2,0.5,1.2,0.4,0.8,0.8,0.2,0.5
